codeDepartement;nomDepartement;codeInseeCommune;nomCommune;codeInstallation;nomInstallation;adresse;codePostal;arrondissement;libelle;multiCommune;accessibilite;accessibiliteHandiMoteur;accessibiliteHandiSens;internat;nbLits;nbParking;nbParkingHandi;gardien;metro;bus;tram;train;bateau;autreTransport;aucunTransport;dateMAJ;dateCreation;nbEquipements
31;Haute-Garonne;31555;Toulouse;I315550230;Complexe Toulouse-Lautrec;impasse Barthe;31000;;Complexe sportif;0;0;1;0;0;0;60;0;Avec logement de gardien;1;1;0;0;0;0;0;09/12/2016;09/12/2016;8
31;Haute-Garonne;31555;Toulouse;I315550231;Complexe Sportif Jean Moulin;7 avenue des Ecoles Jules JULIEN;31000;;Complexe sportif;0;0;1;0;0;0;50;0;Non;0;1;0;0;0;0;0;08/12/2016;08/12/2016;5
31;Haute-Garonne;31555;Toulouse;I315550232;Complexe Sportif Papus-Merlettes;64 allÇe de Guyenne;31000;;Complexe sportif;0;0;1;0;0;0;60;2;Non;0;1;0;0;0;0;0;08/12/2016;08/12/2016;3
31;Haute-Garonne;31555;Toulouse;I315550234;Complexe Sportif de Gironis;35 rue de Gironis;31000;;Complexe sportif;0;0;1;0;0;0;40;3;Non;;;;;;;0;09/12/2016;09/12/2016;15
31;Haute-Garonne;31555;Toulouse;I315550238;Complexe Sportif Saint Simon;10 Chemin Liffard;31000;;Complexe sportif;0;0;1;0;0;0;60;2;Non;0;1;0;0;0;0;0;24/01/2017;24/01/2017;5
31;Haute-Garonne;31555;Toulouse;I315550239;Complexe Sportif Pierre MontanÇ;5 avenue Raymond Badiou;31000;;Complexe sportif;0;0;1;0;0;0;50;0;Avec logement de gardien;1;1;0;0;0;0;0;08/12/2016;08/12/2016;3
31;Haute-Garonne;31555;Toulouse;I315550240;Complexe Sportif des Pradettes;6 rue Ferdinand de LESSEPS;31000;;Complexe sportif;0;0;1;0;0;0;50;0;Non;0;1;0;0;0;0;0;09/12/2016;09/12/2016;8
31;Haute-Garonne;31555;Toulouse;I315550243;Complexe Sportif Dasteb;9 Rue de Toulon;31000;;Complexe sportif;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;04/04/2019;04/04/2019;6
31;Haute-Garonne;31555;Toulouse;I315550244;Complexe Sportif Philippe Struxiano;113-114 Avenue de Lespinet;31000;;Complexe sportif;0;0;1;0;0;0;50;2;Non;0;1;0;0;0;0;0;12/01/2017;12/01/2017;17
31;Haute-Garonne;31555;Toulouse;I315550248;Zone Verte de la Grande Plaine;Avenue Jean GONORD;31000;;Complexe sportif;0;1;0;0;0;0;0;0;Non;0;1;0;0;0;0;0;08/12/2016;08/12/2016;4
31;Haute-Garonne;31555;Toulouse;I315550250;Complexe Sportif Guillaumet;43 route de Revel;31000;;Complexe sportif;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;08/12/2016;08/12/2016;6
31;Haute-Garonne;31555;Toulouse;I315550251;Complexe Sportif Marcel Cerdan;7 chemin de la CÇpiäre;31000;;Complexe sportif;0;0;1;0;;0;65;0;Non;0;1;0;0;0;0;0;10/01/2017;10/01/2017;9
31;Haute-Garonne;31555;Toulouse;I315550252;Complexe Sportif de la CÇpiäre;323 route de Saint Simon;31000;;Complexe sportif;0;0;1;0;0;0;5;0;Avec logement de gardien;0;1;0;0;0;0;0;10/01/2017;10/01/2017;8
31;Haute-Garonne;31555;Toulouse;I315550253;Complexe Sportif de la Faourette;18 rue Paul LAMBERT;31000;;Complexe sportif;0;0;1;0;0;0;49;2;Avec logement de gardien;1;1;0;0;0;0;0;09/12/2016;09/12/2016;8
31;Haute-Garonne;31555;Toulouse;I315550254;Complexe Sportif de Lardenne;153 bis route de Lardenne;31000;;Complexe sportif;0;0;1;0;0;0;58;4;Avec logement de gardien;0;1;0;0;0;0;0;08/12/2016;08/12/2016;6
31;Haute-Garonne;31555;Toulouse;I315550255;Complexe Sportif du Mirail;6 rue Ferdinand Laulanie;31000;;Complexe sportif;0;0;1;0;0;0;24;2;Avec logement de gardien;1;1;0;0;0;0;0;12/12/2016;12/12/2016;16
31;Haute-Garonne;31555;Toulouse;I315550260;Base de Sport et Loisir Sesquiäres;AllÇe des Foulques;31000;;Base de plein air et/ou de loisirs;0;0;1;0;0;0;1200;3;Sans logement de gardien;0;1;0;0;0;0;0;12/10/2018;09/12/2016;14
31;Haute-Garonne;31555;Toulouse;I315550261;Gymnase Lalande;44 chemin du SÇminaire;31000;;Complexe sportif;0;0;1;0;0;0;12;0;Sans logement de gardien;0;1;0;0;0;0;0;09/12/2016;09/12/2016;7
31;Haute-Garonne;31555;Toulouse;I315550263;Stade G. Rigal;Rue Van Dyck;31000;;Complexe sportif;0;1;0;0;0;0;10;0;Sans logement de gardien;1;1;0;0;0;0;0;08/12/2016;08/12/2016;3
31;Haute-Garonne;31555;Toulouse;I315550266;Complexe du ChÉteau de l'Hers;13 chemin de Limayrac;31000;;Complexe sportif;0;0;1;0;0;0;50;2;Non;0;1;0;0;0;0;0;12/12/2016;12/12/2016;6
31;Haute-Garonne;31555;Toulouse;I315550277;Parc des Sports Georges Aybram (Toec);8 r ernest dufer;31000;;Complexe sportif;0;0;1;0;0;0;115;0;Non;0;0;0;0;0;0;1;14/06/2019;14/06/2019;8
31;Haute-Garonne;31555;Toulouse;I315550291;Cosec de la Reynerie et Aire Multiports Satie;7 chemin Jean-Franáois LESUEUR;31000;;Complexe sportif;0;0;1;1;0;0;20;0;Non;1;1;0;0;0;0;0;08/12/2016;08/12/2016;4
31;Haute-Garonne;31555;Toulouse;I315550294;Base de Loisirs des Argoulets;Chemin cassaing;31000;;Complexe sportif;0;0;1;0;0;0;400;10;Sans logement de gardien;1;1;0;0;0;0;0;03/02/2017;03/02/2017;30
31;Haute-Garonne;31555;Toulouse;I315550296;Espace Soupetard;37 rue de la solidaritÇ;31000;;Complexe sportif;0;0;1;0;0;0;10;0;Non;0;1;0;0;0;0;0;10/01/2017;10/01/2017;3
31;Haute-Garonne;31555;Toulouse;I315550303;Complexe Sportif ArnaunÇ;107 avenue FrÇdÇric ESTEBE;31000;;Complexe sportif;0;0;1;0;0;0;60;4;Avec logement de gardien;1;1;0;0;0;0;0;09/12/2016;09/12/2016;6
31;Haute-Garonne;31555;Toulouse;I315550304;Complexe Sportif FrÇdÇric Estebe;59 Avenue du GÇnÇral BOURBAKI;31000;;Complexe sportif;0;1;0;0;0;0;0;0;Sans logement de gardien;1;1;0;0;0;0;0;07/12/2016;07/12/2016;5
31;Haute-Garonne;31555;Toulouse;I315550306;Association Sportive du Centre National d'Etudes Spatiales;7 rue des Satellites;31000;;Complexe sportif;0;0;1;0;0;0;135;2;Non;1;0;0;0;0;0;0;25/01/2017;25/01/2017;10
31;Haute-Garonne;31555;Toulouse;I315550311;LycÇe Professionnel Guynemer;43 Rue LEO LAGRANGE;31000;;Etablissement scolaire;0;1;0;0;0;0;0;0;Non;1;1;0;0;0;0;0;17/01/2017;17/01/2017;1
31;Haute-Garonne;31555;Toulouse;I315550312;Creps de Toulouse;1 Avenue Edouard BELIN;31000;;CREPS ou Ecole nationale;0;0;1;0;1;199;300;6;Sans logement de gardien;0;1;0;0;0;0;0;12/11/2018;31/01/2017;29
31;Haute-Garonne;31555;Toulouse;I315550314;Institut National des Sciences AppliquÇes (Insa) Toulouse;135 Avenue de Rangueil;31000;;Complexe sportif;0;0;1;0;0;220;43;2;Non;1;1;0;0;0;0;0;09/12/2016;09/12/2016;7
31;Haute-Garonne;31555;Toulouse;I315550319;Colläge Emile Zola;17 Rue Jean Pierre BLANCHARD;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;23/01/2017;23/01/2017;4
31;Haute-Garonne;31555;Toulouse;I315550320;Colläge PrivÇ Sainte Marie de Nevers;18-20 rue Merly;31000;;Etablissement scolaire;0;1;0;0;0;0;0;0;Non;1;1;0;0;0;0;0;16/12/2012;16/12/2012;1
31;Haute-Garonne;31555;Toulouse;I315550321;êcole et Colläge Sainte Marie des Ursulines;34 avenue de la Colonne;31000;;Etablissement scolaire;0;1;0;0;;0;0;0;Non;1;1;0;0;0;0;0;07/01/2013;07/01/2013;1
31;Haute-Garonne;31555;Toulouse;I315550336;Colläge et Ecole Sainte Famille des Minimes;10 Rue de l'AbbÇ SICARD;31000;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;1;1;0;0;0;0;0;18/01/2017;18/01/2017;3
31;Haute-Garonne;31555;Toulouse;I315550337;Annexe du Colläge Lamartine (Segpa);50 Rue du Tchad;31000;;Etablissement scolaire;0;0;1;0;0;0;10;0;Non;1;1;1;0;0;0;0;16/01/2017;16/01/2017;1
31;Haute-Garonne;31555;Toulouse;I315550372;Lycee Polyvalent Joseph Gallieni;79 ROUTE D'ESPAGNE;31000;;Etablissement scolaire;0;0;;;;;;;Sans logement de gardien;0;1;0;0;0;0;0;;;3
31;Haute-Garonne;31555;Toulouse;I315550380;Ecole Elementaire Guilhermy;7 IMPASSE DE LAS BRUGUES;31000;;Etablissement scolaire;0;0;1;0;0;0;;;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31555;Toulouse;I315550420;Colläge George Sand;355 Route de Saint-Simon;31000;;Etablissement scolaire;0;0;1;0;;;;;-;0;1;0;0;0;0;0;;;4
31;Haute-Garonne;31555;Toulouse;I315550435;Complexe d'Ancely;7 allÇe des Causses;31000;;Complexe sportif;0;1;0;0;0;0;10;0;Non;0;1;0;0;0;0;0;07/12/2016;07/12/2016;3
31;Haute-Garonne;31555;Toulouse;I315550441;Complexe Sportif de l'Hers;6 bis et 8 Rue Claudius ROUGENET;31000;;Complexe sportif;0;0;1;0;0;0;150;2;Non;0;1;0;0;0;0;0;24/01/2017;24/01/2017;7
31;Haute-Garonne;31555;Toulouse;I315550454;Ecole êlÇmentaire Henri Guillaumet;30 chemin Bitet;31000;;Etablissement scolaire;0;1;0;0;0;0;0;0;-;0;1;0;0;0;0;0;16/12/2012;16/12/2012;3
31;Haute-Garonne;31555;Toulouse;I315550477;;8 r arria ly;31000;;Etablissement scolaire;0;0;1;0;0;0;;;Non;0;1;0;0;0;0;0;14/05/2019;14/05/2019;1
31;Haute-Garonne;31555;Toulouse;I315550478;;XX;31000;;Etablissement scolaire;0;0;1;0;0;0;;;Non;0;1;0;0;0;0;0;16/05/2019;;1
31;Haute-Garonne;31555;Toulouse;I315550479;;r camille claudel;31000;;Etablissement scolaire;0;0;;;0;0;;;Non;;;;;;;;16/05/2019;16/05/2019;1
31;Haute-Garonne;31555;Toulouse;I315550480;;34 r fenelon;31000;;Etablissement scolaire;0;0;1;0;0;0;;;Non;0;1;0;0;0;0;0;16/05/2019;16/05/2019;1
31;Haute-Garonne;31555;Toulouse;I315550481;;5 che robert cambert;31000;;Etablissement scolaire;0;0;1;0;0;0;;;Non;0;1;0;0;0;0;0;17/05/2019;17/05/2019;1
31;Haute-Garonne;31557;Tournefeuille;I315570001;Colläge LÇonard de Vinci;1 Chemin de Pahin;31170;;Etablissement scolaire;0;0;1;0;0;0;200;3;Non;0;1;0;0;0;0;0;02/12/2016;02/12/2016;3
31;Haute-Garonne;31557;Tournefeuille;I315570013;LycÇe Polyvalent Marie-Louise Dissard Franáoise;5 Boulevard Alain Savary;31170;;Etablissement scolaire;0;0;1;0;0;0;100;4;Non;0;1;0;0;0;0;0;02/12/2016;02/12/2016;3
31;Haute-Garonne;31557;Tournefeuille;I315570014;Complexe Labitrie;Rue Pierre Labitrie;31170;;Complexe sportif;0;0;1;0;0;0;200;2;Non;0;1;0;0;0;0;0;02/12/2016;02/12/2016;10
31;Haute-Garonne;31557;Tournefeuille;I315570015;Complexe de l'AllÇe des Sports;AllÇe des sports;31170;;Complexe sportif;0;0;1;0;0;0;300;4;Non;0;1;0;0;0;0;0;05/12/2016;05/12/2016;23
31;Haute-Garonne;31557;Tournefeuille;I315570016;Complexe Moulin ∑ Vent;Boulevard Vincent Auriol;31170;;Complexe sportif;0;0;1;0;0;0;10;0;Non;0;1;0;0;0;0;0;02/12/2016;02/12/2016;3
31;Haute-Garonne;31557;Tournefeuille;I315570017;Complexe Jb Gay;Rue de Provence;31170;;Complexe sportif;0;0;1;0;0;0;100;2;Non;0;1;0;0;0;0;0;02/12/2016;02/12/2016;3
31;Haute-Garonne;31557;Tournefeuille;I315570023;Base de Loisirs de la RamÇe;Chemin de Larramet;31170;;Base de plein air et/ou de loisirs;1;0;1;0;0;0;600;4;Avec logement de gardien;0;1;0;0;0;0;0;05/12/2016;05/12/2016;25
31;Haute-Garonne;31561;Union;I315610001;Stade Georges Beyney;RUE DU PUY DE SANCY;31240;;Complexe sportif;0;0;1;0;0;0;100;3;Non;0;1;0;0;0;0;0;01/10/2019;05/07/2016;25
31;Haute-Garonne;31561;Union;I315610002;Base de Loisirs Saint Caprais;AVENUE DE BAYONNE;31240;;Base de plein air et/ou de loisirs;0;0;1;0;0;0;300;0;Non;0;1;0;0;0;0;0;23/11/2018;03/02/2017;13
31;Haute-Garonne;31561;Union;I315610013;Ecole Belbeze Les Toulouse;Avenue du Vignemale;31240;;Etablissement scolaire;0;0;1;0;0;0;10;2;Non;0;1;0;0;0;0;0;05/07/2016;05/07/2016;1
31;Haute-Garonne;31561;Union;I315610022;Ecole Montizalgier;Rue de GuÇthary;31240;;Etablissement scolaire;0;0;1;0;0;0;30;1;Non;0;1;0;0;0;0;0;05/07/2016;05/07/2016;2
31;Haute-Garonne;31561;Union;I315610024;Ecole Borde d'Olivier;Rue des Hortensias;31240;;Etablissement scolaire;0;0;1;0;0;0;0;0;Non;0;1;0;0;0;0;0;05/07/2016;05/07/2016;2
31;Haute-Garonne;31563;Vacquiers;I315630001;Complexe Sportif de la Nauze;Chemin de la Nauze;31340;;Complexe sportif;0;0;1;0;0;0;30;0;Non;0;0;0;0;0;0;1;25/11/2019;25/11/2019;8
31;Haute-Garonne;31569;Vaudreuille;I315690004;Aerodrome de la Montagne Noire;D334;31250;;AÇrodrome/aÇroport;1;1;0;0;0;0;55;0;Non;0;0;0;0;0;0;1;30/10/2018;03/03/2014;2
31;Haute-Garonne;31573;Verfeil;I315730001;Plateau EPS College Jean Gay;13 AVENUE DU 19 MARS 1962;31590;;Etablissement scolaire;0;0;1;0;0;0;80;4;Non;;;;;;;0;01/07/2015;01/07/2015;2
31;Haute-Garonne;31573;Verfeil;I315730003;Complexe Sportif Gabriel Dandrieu;CHEMIN DE LA CALLEVE;31590;;Complexe sportif;0;1;0;0;0;0;50;0;Non;;;;;;;0;07/07/2015;07/07/2015;8
31;Haute-Garonne;31573;Verfeil;I315730006;Lac du Laragou;Route de Montpitol;31590;;Base de plein air et/ou de loisirs;1;1;0;0;0;0;0;0;Non;;;;;;;0;01/07/2015;01/07/2015;1
31;Haute-Garonne;31573;Verfeil;I315730007;Lac de Balerme;Verfeil;31590;;Base de plein air et/ou de loisirs;1;1;0;0;0;0;30;0;Non;;;;;;;0;01/07/2015;01/07/2015;2
31;Haute-Garonne;31574;Vernet;I315740005;Colläge Marcel Doret;500 Avenue de Lagardelle;31810;;Etablissement scolaire;0;0;1;0;0;0;50;2;Non;0;0;0;0;0;0;1;02/12/2019;19/11/2014;4
31;Haute-Garonne;31574;Vernet;I315740007;;RUE DES ECOLES;31810;;Etablissement scolaire;0;0;1;0;0;0;30;1;Non;0;0;0;0;0;0;1;03/12/2019;;1
31;Haute-Garonne;31575;Vieille-Toulouse;I315750001;Espace Sportif et Culturel;r des sources;31320;;Complexe sportif;0;1;0;0;0;0;50;0;Non;0;0;0;0;0;0;1;29/10/2019;29/10/2019;5
31;Haute-Garonne;31578;Vigoulet-Auzil;I315780002;Terrain de Football;rue de la mairie;31320;;Complexe sportif;0;0;1;0;0;0;50;0;Non;0;0;0;0;0;0;1;21/11/2019;21/11/2019;6
31;Haute-Garonne;31578;Vigoulet-Auzil;I315780009;;avenue du lac;31320;;Etablissement scolaire;0;0;1;0;0;0;10;1;Non;0;1;0;0;0;0;0;19/11/2019;19/11/2019;1
31;Haute-Garonne;31582;Villefranche-de-Lauragais;I315820001;Stade Municipal;ROUTE DE TOULOUSE;31290;;Complexe sportif;0;0;1;0;0;0;100;0;Avec logement de gardien;0;1;0;0;0;0;0;21/10/2015;21/10/2015;12
31;Haute-Garonne;31582;Villefranche-de-Lauragais;I315820011;Gymnase LÇon Blum (Gymnase du LycÇe);8 Chemin du Tracas;31290;;Etablissement scolaire;;0;;;;0;0;0;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31582;Villefranche-de-Lauragais;I315820013;Plateau EPS de l'êcole Jules Ferry;Rue Jules Ferry;31290;;Etablissement scolaire;0;0;1;0;0;0;20;1;Non;0;1;0;0;0;0;0;;;1
31;Haute-Garonne;31584;Villemur-sur-Tarn;I315840001;Parc de Bernadou;chemin de Lisar / Avenue GÇnÇral Leclerc;31340;;Complexe sportif;1;1;0;0;0;0;150;0;Non;0;1;0;0;0;0;0;28/07/2015;28/07/2015;16
31;Haute-Garonne;31584;Villemur-sur-Tarn;I315840002;Stade Velodrome;AVENUE W. CHURCHILL;31340;;Complexe sportif;0;0;1;0;0;0;50;0;Non;0;1;0;0;0;0;0;16/11/2018;28/07/2015;4
31;Haute-Garonne;31584;Villemur-sur-Tarn;I315840004;College A. Camus / Complexe Calar;RUE U. VIGNIERES;31340;;Etablissement scolaire;0;0;1;0;0;0;40;0;Non;0;1;0;0;0;0;0;28/07/2015;28/07/2015;4
31;Haute-Garonne;31584;Villemur-sur-Tarn;I315840012;Prefabrique Ecole Anatole France;;31340;;Etablissement scolaire;0;0;1;0;0;0;30;0;Non;0;1;0;0;0;0;0;30/07/2015;30/07/2015;1
31;Haute-Garonne;31585;Villeneuve-de-Riviäre;I315850001;Complexe Sportif;Rue du stade;31800;;Complexe sportif;0;0;1;0;0;0;100;0;Non;0;1;0;0;0;0;0;14/11/2019;14/11/2019;6
31;Haute-Garonne;31587;Villeneuve-läs-Bouloc;I315870003;;rte de caminas;31620;;Etablissement scolaire;0;0;1;0;0;0;100;2;Non;0;0;0;0;0;0;1;22/11/2019;22/11/2019;1
31;Haute-Garonne;31588;Villeneuve-Tolosane;I315880001;Complexe Sportif Robert Franc;Chemin du lac;31270;;Complexe sportif;0;0;1;0;0;0;300;;Non;0;1;0;0;0;0;0;23/09/2015;23/09/2015;6
31;Haute-Garonne;31588;Villeneuve-Tolosane;I315880007;College Jacqueline Auriol;22 route de Portet;31270;;Etablissement scolaire;0;0;1;0;;0;45;4;Non;0;1;0;0;0;0;0;23/09/2015;23/09/2015;1
31;Haute-Garonne;31589;Villenouvelle;I315890003;Stade de la Gare;chemin du sant;31290;;Complexe sportif;0;0;1;0;0;0;60;0;Non;0;0;0;0;0;0;1;07/11/2019;07/11/2019;5
31;Haute-Garonne;31592;Larra;I315920002;Ecole Primaire;r principale;31330;;Etablissement scolaire;0;0;1;0;0;0;20;0;Non;0;0;0;0;0;0;1;18/10/2019;18/10/2019;1
31;Haute-Garonne;31592;Larra;I315920003;Centre Sportif CavaillÇ;le CavaillÇ;31330;;Complexe sportif;0;1;0;0;0;0;100;4;Non;0;0;0;0;0;0;1;18/10/2019;18/10/2019;6
